"filename", "language", "JSON with Comments", "JavaScript", "Markdown", "YAML", "JSON", "TypeScript", "HTML", "Docker", "Gradle", "Java Properties", "Swift", "MS SQL", "Batch", "TypeScript JSX", "Properties", "XML", "Java", "PostCSS", "WebAssembly Text Format", "comment", "blank", "total"
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\migrations\20260701010000_add_location_coordinates_to_inspections.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\migrations\20260701020000_add_pre_scan_protocol_fields_to_inspections.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\migrations\20260712000000_add_developer_role.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\migrations\20260712000001_update_developer_role_policies.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\migrations\20260713000000_add_manual_classification_to_inspections.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\README.md", "Markdown", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\confirmation.html", "HTML", 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 174
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\email_change.html", "HTML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\invite.html", "HTML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\magic_link.html", "HTML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\reauthentication.html", "HTML", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\supabase\templates\recovery.html", "HTML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\infrastructure\model-runtime\model-output.contract.test.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\integration\admin\status-propagation.integration.test.ts", "TypeScript", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 61
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\integration\auth\cookie-session.integration.test.ts", "TypeScript", 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 498
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\integration\developer\dashboard-auth.integration.test.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\integration\security\error-middleware.integration.test.ts", "TypeScript", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 87
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\integration\security\server-hardening.integration.test.ts", "TypeScript", 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 205
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\setup\env.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\setup\lifecycle.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\support\appFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\support\authFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\support\fixtures.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\support\modelFake.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\support\requestFactory.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\support\supabaseFake.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\auth\app-session-service.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 90
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\auth\csrf-token-service.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 55
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\auth\passkey-ceremony-store.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\auth\request-auth.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 304
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\auth\session-cookie-security.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\auth\session-limit-service.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 103
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\config\app-session-config.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\config\cors-origins.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 80
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\config\supabase-config.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\developer\dashboard-import-validation.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\developer\dataset-export.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 290
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\developer\role-propagation.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\inspections\coordinates.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 68
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\inspections\pre-scan.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 106
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tests\unit\reports\report-organization.unit.test.ts", "TypeScript", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\backend\tsconfig.json", "JSON with Comments", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\capacitor.config.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\docker-compose.yml", "YAML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\ARCHITECTURE.md", "Markdown", 0, 0, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 454
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\DEPLOYMENT.md", "Markdown", 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 224
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\GETTING_STARTED.md", "Markdown", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 194
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\PROJECT_OVERVIEW.md", "Markdown", 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 189
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\README.md", "Markdown", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\backend_documentation.md", "Markdown", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 85
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\frontend_documentation.md", "Markdown", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\documentation\model-ensemble-formula.md", "Markdown", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 54
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 31
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\README.md", "Markdown", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 79
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\components.json", "JSON", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\eslint.config.js", "JavaScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\index.html", "HTML", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 3, 6, 32
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\package-lock.json", "JSON", 0, 0, 0, 0, 11573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11574
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\package.json", "JSON", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 115
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\playwright-fixture.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\playwright.config.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\postcss.config.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\model\NEW-meatlens_best_model_metadata.json", "JSON", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\model\model2\meatlens_final_8samples_cnn_only_mobilenetv3small_seed123_metadata.json", "JSON", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\models\mobilenetv3_meat\NEW-meatlens_best_model_metadata.json", "JSON", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\models\mobilenetv3_meat\meatlens_mobilenetv3small_cross_rotation_fold1_seed42_cnn_only_metadata (1).json", "JSON", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.asyncify.mjs", "JavaScript", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 113
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.asyncify.wasm", "WebAssembly Text Format", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525717, 5041, 12647, 543405
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.jsep.mjs", "JavaScript", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 107
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.jsep.wasm", "WebAssembly Text Format", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593867, 0, 13990, 607857
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.jspi.mjs", "JavaScript", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 108
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.jspi.wasm", "WebAssembly Text Format", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273843, 7882, 5847, 287572
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.mjs", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\public\ort\ort-wasm-simd-threaded.wasm", "WebAssembly Text Format", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260594, 0, 4632, 265226
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\App.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 6, 43
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 6, 15, 136
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\AIChatbot.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 3, 20, 205
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\AnalysisResultCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 7, 128
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\BottomNav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\CameraCapture.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\ConfirmDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 3, 53
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\DeveloperOptionsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 0, 0, 0, 29, 429
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\DeviceSpecsChecker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 12, 19, 178
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\FreshnessBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 5, 42
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\InactivityGuard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 13, 12, 77
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\InspectionDetailSheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 8, 15, 268
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\InspectionListItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 10, 116
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\MetricCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\NavLink.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\NetworkLoadingScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 13, 130
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\OfflineBanner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 7, 29
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\OfflineSyncManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 15, 30, 245
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\PageHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\PrivacyPolicyContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 18, 122
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\PrivacyPolicyDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\ProtectedRoute.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 14, 63
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\TermsAndConditionsContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 16, 134
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\TermsAndConditionsDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\CameraCapture.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\CameraCaptureView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 0, 0, 0, 18, 418
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\constants.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\controls.ts", "TypeScript", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 119
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\index.ts", "TypeScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\quality.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 70
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\types.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\components\camera\useCameraCapture.ts", "TypeScript", 0, 0, 0, 0, 0, 530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 604
